target_timestamp,y_true,y_pred_baseline_seasonal_naive,y_pred_linear_regression,y_pred_lightgbm,y_pred_catboost
2024-01-17 14:00:00,49.0,8.0,24.862665754431703,19.306053727726688,24.49915453449769
2024-01-17 15:00:00,55.0,6.0,21.6690978714539,18.803492266561733,21.683089965403948
2024-01-17 16:00:00,41.0,1.0,18.523331196934112,14.503478661889151,20.132158819493785
2024-01-17 17:00:00,30.0,1.0,20.661098806926482,12.54939101259007,19.231712474755316
2024-01-17 18:00:00,42.0,1.0,20.669509536064357,12.567167786290657,17.26623770689336
2024-01-17 19:00:00,30.0,1.0,17.62255709211849,9.967575186580998,12.762118658586893
2024-01-17 20:00:00,45.0,1.0,19.069426594700644,10.495191284864562,12.139847325568223
2024-01-17 21:00:00,45.0,1.0,15.692693646139507,9.48646885253597,12.546670138639776
2024-01-17 22:00:00,49.0,2.0,14.65810260070235,9.364214368816318,12.71633291431186
2024-01-17 23:00:00,49.0,2.0,13.04207110312959,8.976751079675282,12.786167331324222
2024-01-18 00:00:00,51.0,1.0,11.337200103856222,7.461010036484909,13.259454369686754
2024-01-18 01:00:00,61.0,1.0,10.669147501105588,8.161418987826107,12.870219382231578
2024-01-18 02:00:00,63.0,11.0,11.76676386339895,12.428482826792855,14.287664123834304
2024-01-18 03:00:00,57.0,37.0,22.739782523325644,20.29991322731134,21.751880117485726
2024-01-18 04:00:00,46.0,26.0,22.19860704686421,19.62659554796124,22.573009706631495
2024-01-18 05:00:00,28.0,14.0,18.392563136607382,16.259205677723656,17.659297058624293
2024-01-18 06:00:00,23.0,6.0,13.663056578869906,12.546725325407369,12.733698379929553
2024-01-18 07:00:00,18.0,1.0,8.270288226249427,8.722532022078788,8.027419736262871
2024-01-18 08:00:00,13.0,1.0,15.102181524798365,8.310300161882422,8.533279014396193
2024-01-18 09:00:00,22.0,3.0,15.254501910885303,9.190227126403553,10.38204144259334
2024-01-18 10:00:00,46.0,6.0,17.90608581585503,14.168159273472092,13.225814898288501
2024-01-18 11:00:00,55.0,32.0,28.89804260341282,24.494924912484063,22.27072178586446
2024-01-18 12:00:00,58.0,35.0,33.55501970131114,29.6265201737656,26.399468746173163
2024-01-18 13:00:00,55.0,39.0,38.32079528061552,30.667436998606778,29.252477287579055
2024-01-18 14:00:00,61.0,49.0,39.153815184617024,34.20236171616889,34.61505850543968
2024-01-18 15:00:00,61.0,55.0,43.85222683648551,39.01058504457253,37.06208353692257
2024-01-18 16:00:00,53.0,41.0,38.973726200527416,29.16818400781134,30.46305584528632
2024-01-18 17:00:00,45.0,30.0,33.77563320685164,22.678213375270392,25.944345444925535
2024-01-18 18:00:00,28.0,42.0,35.482187795426675,24.634931552407593,26.614670679848015
2024-01-18 19:00:00,19.0,30.0,30.522800133644907,19.782682252536866,20.380555425894652
2024-01-18 20:00:00,16.0,45.0,33.19694335874972,25.13675279588514,23.107281550148475
2024-01-18 21:00:00,14.0,45.0,31.45305503583051,25.74222125417561,23.759919337108883
2024-01-18 22:00:00,34.0,49.0,32.40914441815568,26.25434707386114,25.53498140158255
2024-01-18 23:00:00,41.0,49.0,32.3489353426501,26.11677051407714,25.581968195414436
2024-01-19 00:00:00,40.0,51.0,29.786625312569264,27.14907882522104,26.91983174396121
2024-01-19 01:00:00,34.0,61.0,32.32637804049147,33.73873789666752,33.13102087097642
2024-01-19 02:00:00,31.0,63.0,33.693888470747765,37.753287565539786,34.955512302153
2024-01-19 03:00:00,41.0,57.0,35.85045063653715,37.35480279669665,35.068628114194276
2024-01-19 04:00:00,52.0,46.0,29.382937648547085,32.23629502763124,29.673386896106937
2024-01-19 05:00:00,52.0,28.0,20.97189121740501,23.97394879800631,22.289013160167467
2024-01-19 06:00:00,52.0,23.0,17.57652625070533,20.211968773498825,18.956029947044023
2024-01-19 07:00:00,43.0,18.0,13.663480871706472,16.315216472361797,12.735717451600767
2024-01-19 08:00:00,32.0,13.0,12.612623772322117,14.42774336580481,11.22219674352026
2024-01-19 09:00:00,33.0,22.0,15.966498862952804,17.84896601228331,16.34934126286329
2024-01-19 10:00:00,34.0,46.0,25.577873504863195,29.17716383147385,26.180461487165957
2024-01-19 11:00:00,37.0,55.0,36.65509419165617,37.08504603942379,35.004879272146816
2024-01-19 12:00:00,35.0,58.0,41.76566149669728,45.66773530185547,40.28360027005948
2024-01-19 13:00:00,39.0,55.0,44.41150261574682,42.572369704240295,41.52404600738315
2024-01-19 14:00:00,28.0,61.0,49.33578951947117,45.890591922801725,45.340109167861215
2024-01-19 15:00:00,16.0,61.0,50.30570374618431,48.07927247205957,47.770971443471936
2024-01-19 16:00:00,20.0,53.0,44.757061729209006,41.10165430166671,39.58923415129314
2024-01-19 17:00:00,31.0,45.0,39.31499698295202,33.5632240793963,33.08587676065997
2024-01-19 18:00:00,35.0,28.0,35.19401307400029,24.24578795836474,27.900909824919786
2024-01-19 19:00:00,34.0,19.0,28.953563140143714,19.00717592277615,20.581623198285207
2024-01-19 20:00:00,11.0,16.0,27.875568716881705,18.911800725355956,20.838983727850017
2024-01-19 21:00:00,10.0,14.0,25.50316370945014,18.974374682255917,20.236951874360404
2024-01-19 22:00:00,27.0,34.0,31.307512661301633,23.465666243353358,24.286188399362146
2024-01-19 23:00:00,38.0,41.0,33.12711675010051,27.769476061257404,26.55772284774313
2024-01-20 00:00:00,51.0,40.0,40.637798663094635,38.38616252989354,33.29082962849212
2024-01-20 01:00:00,42.0,34.0,39.72379159483632,34.989319262065635,32.38715486155967
2024-01-20 02:00:00,32.0,31.0,37.83425963666148,35.908325721740404,31.52569353654652
2024-01-20 03:00:00,34.0,41.0,38.417893526049255,38.36998596131431,33.673334536346566
2024-01-20 04:00:00,18.0,52.0,38.79915567305807,38.12545853775239,36.23342956451201
2024-01-20 05:00:00,16.0,52.0,36.13451249994802,37.83214485716628,35.30004923578797
2024-01-20 06:00:00,17.0,52.0,35.55940237712739,38.71696311663349,34.96662213254081
2024-01-20 07:00:00,20.0,43.0,32.52375192674048,40.0748512076326,31.52673537584328
2024-01-20 08:00:00,14.0,32.0,28.854224853798705,34.203038396249795,28.710001324964846
2024-01-20 09:00:00,31.0,33.0,30.54636732949171,38.60873623140739,31.522979532950913
2024-01-20 10:00:00,45.0,34.0,36.028858839080414,43.24001131427581,36.6432372731565
2024-01-20 11:00:00,44.0,37.0,40.140029060088224,45.2221706142699,41.912405904196795
2024-01-20 12:00:00,51.0,35.0,41.473309945475044,44.63472582589618,43.811313109657604
2024-01-20 13:00:00,68.0,39.0,43.78952347445753,45.28632540280368,45.77023039941429
2024-01-20 14:00:00,71.0,28.0,43.23266578171938,43.805262554133634,45.25102846053812
2024-01-20 15:00:00,74.0,16.0,40.35901832535253,38.24721357994218,42.0532921018578
2024-01-20 16:00:00,72.0,20.0,40.335715469116714,38.12980752655649,39.15078965456789
2024-01-20 17:00:00,61.0,31.0,41.86448966288941,35.72158411876591,39.278390509584334
2024-01-20 18:00:00,43.0,35.0,40.5932175100734,33.326613316206206,34.637440953735904
2024-01-20 19:00:00,31.0,34.0,38.012249593997566,28.275163392778037,29.444466150011653
2024-01-20 20:00:00,29.0,11.0,29.937186219524566,26.513834650147505,21.559876717804602
2024-01-20 21:00:00,28.0,10.0,27.651125210853774,24.770512267866838,20.08688874555543
2024-01-20 22:00:00,21.0,27.0,33.32021620308677,28.978749522042307,24.21356043660402
2024-01-20 23:00:00,24.0,38.0,36.309466634327954,31.67105138388686,30.04470667941429
2024-01-21 00:00:00,16.0,51.0,38.97129040412507,35.73691145878568,34.22557942255129
2024-01-21 01:00:00,14.0,42.0,35.26558165338804,34.395674564058666,30.769220085388064
2024-01-21 02:00:00,35.0,32.0,31.256535606018566,31.27510290167934,27.07557547837844
2024-01-21 03:00:00,27.0,34.0,31.159193425117202,32.94717479862058,29.464240641997517
2024-01-21 04:00:00,37.0,18.0,26.810829851173736,30.434247241399383,28.07205831130875
2024-01-21 05:00:00,45.0,16.0,25.580307737140473,29.043957772615723,27.407538292667674
2024-01-21 06:00:00,38.0,17.0,24.7345711029941,29.4506073923405,27.474334139977316
2024-01-21 07:00:00,29.0,20.0,24.87684945148529,30.536104116967827,27.529717376940802
2024-01-21 08:00:00,29.0,14.0,22.095731836291936,29.44245614636761,23.516664774515924
2024-01-21 09:00:00,26.0,31.0,28.45054703770878,36.367053265877715,30.318907057199464
2024-01-21 10:00:00,43.0,45.0,36.84818689224603,45.632178052619004,38.72446600506649
2024-01-21 11:00:00,50.0,44.0,40.72054392003055,46.27527872769851,40.71068559410385
2024-01-21 12:00:00,63.0,51.0,45.631892112073096,46.80110004083517,44.19557355092786
2024-01-21 13:00:00,58.0,68.0,54.75655689525105,61.23006656675815,54.36763175620123
2024-01-21 14:00:00,57.0,71.0,56.43669659418214,62.57220612265553,57.20235550497855
2024-01-21 15:00:00,60.0,74.0,56.893672518543305,66.64580388842208,58.74610685712669
2024-01-21 16:00:00,57.0,72.0,56.61641419199132,64.67379308527775,58.42181315435039
2024-01-21 17:00:00,62.0,61.0,54.92637929248507,52.612299690274526,55.09115207746966
2024-01-21 18:00:00,51.0,43.0,49.130928348626064,40.69704214655028,43.60460940377937
2024-01-21 19:00:00,25.0,31.0,43.01691017709311,30.664766818335345,35.61638887671515
2024-01-21 20:00:00,16.0,29.0,35.660380086148216,29.957248527579463,30.823789167031805
2024-01-21 21:00:00,27.0,28.0,33.05514234405951,28.29370846325227,28.50520527159653
2024-01-21 22:00:00,35.0,21.0,32.01947665274467,28.066790643603035,28.503340972198842
2024-01-21 23:00:00,31.0,24.0,32.578501378502445,32.036738512065114,29.637097722743295
2024-01-22 00:00:00,32.0,16.0,23.577170006005957,25.05644714290548,24.567079098078846
2024-01-22 01:00:00,34.0,14.0,21.15832870407981,23.971062310676384,23.030227600588603
2024-01-22 02:00:00,43.0,35.0,24.60848492966936,25.29862555875312,25.509616619913462
2024-01-22 03:00:00,43.0,27.0,22.51487492031471,24.969404814380628,25.50297086327208
2024-01-22 04:00:00,40.0,37.0,23.264540882741226,26.138018348834425,27.67581313089979
2024-01-22 05:00:00,26.0,45.0,25.05782233842142,31.930451620193775,28.835268450885778
2024-01-22 06:00:00,30.0,38.0,23.554813422134988,22.256412354270967,24.856929594871655
2024-01-22 07:00:00,6.0,29.0,21.475627362520505,19.035835497375167,18.531532097733873
2024-01-22 08:00:00,1.0,29.0,19.852851500000472,18.55050242997933,17.82984806562277
2024-01-22 09:00:00,15.0,26.0,22.95774824612798,21.95680487624181,19.453908591890258
2024-01-22 10:00:00,11.0,43.0,31.073842495326783,30.33612342514011,28.20067963671316
2024-01-22 11:00:00,30.0,50.0,35.1586260289087,32.04288220708974,32.9949894567562
2024-01-22 12:00:00,37.0,63.0,43.30432446114905,41.553549359115294,42.043869012197604
2024-01-22 13:00:00,39.0,58.0,47.43191379765164,45.38486312348284,46.56779932717009
2024-01-22 14:00:00,39.0,57.0,50.037062351469345,44.41598509720119,45.6983808818267
2024-01-22 15:00:00,52.0,60.0,51.49985044497711,45.041807895906196,47.44655323815557
2024-01-22 16:00:00,41.0,57.0,49.55600077928114,44.35573775733765,42.69440778188122
2024-01-22 17:00:00,20.0,62.0,49.35751609484311,41.36438975288236,43.852887172377756
2024-01-22 18:00:00,12.0,51.0,42.11436842364376,32.233751494722945,35.14940901638202
2024-01-22 19:00:00,15.0,25.0,31.77995353256437,23.246276804328502,23.39414263177377
2024-01-22 20:00:00,15.0,16.0,26.549447434451835,19.006043085879483,18.80769081268527
2024-01-22 21:00:00,29.0,27.0,26.328453310554924,21.400081328097436,19.856362621055386
2024-01-22 22:00:00,36.0,35.0,26.32754659539536,20.76399270647304,22.773419064527772
2024-01-22 23:00:00,42.0,31.0,24.119958451847126,21.80972172750876,22.74251968836677
2024-01-23 00:00:00,33.0,32.0,23.449225211481675,21.956796610534468,22.66183829409953
2024-01-23 01:00:00,9.0,34.0,22.938078410099553,21.529048207590268,22.99372224657593
2024-01-23 02:00:00,2.0,43.0,28.164934214328788,31.77389037311856,26.942790702972196
2024-01-23 03:00:00,1.0,43.0,26.03261752288948,31.961049316472863,26.844947674813543
2024-01-23 04:00:00,1.0,40.0,26.139985349139806,27.683874175398273,27.408767683697654
2024-01-23 05:00:00,1.0,26.0,23.631829342804725,26.018264773500036,24.687687256970886
2024-01-23 06:00:00,1.0,30.0,22.934706148008363,22.649305867968078,23.120770818752078
2024-01-23 07:00:00,1.0,6.0,14.138389979951864,15.511290148191474,12.955603705733957
2024-01-23 08:00:00,2.0,1.0,12.449854496908532,14.698866064386953,10.976121587036648
2024-01-23 09:00:00,3.0,15.0,16.677705288035874,15.768005405843796,14.607840298933525
2024-01-23 10:00:00,12.0,11.0,20.247048150526744,22.475767303770805,19.425813190875356
2024-01-23 11:00:00,23.0,30.0,29.741126646861225,31.953287918961532,27.444537963786935
2024-01-23 12:00:00,35.0,37.0,36.250662965112326,37.637348949912564,35.68806645451785
2024-01-23 13:00:00,41.0,39.0,39.95298053090592,38.279543766513,37.059027338385825
2024-01-23 14:00:00,53.0,39.0,42.11791751349521,38.07303317693695,38.24545479994879
2024-01-23 15:00:00,57.0,52.0,47.18339332735277,42.07161864545203,42.22442626462324
2024-01-23 16:00:00,49.0,41.0,44.1607900454256,40.12436805667552,38.15770147567546
2024-01-23 17:00:00,35.0,20.0,36.8154276712542,25.15270096744588,32.30755012776946
2024-01-23 18:00:00,26.0,12.0,31.284735823557348,18.697246759951277,22.670021389299748
2024-01-23 19:00:00,7.0,15.0,25.01605755114225,14.942705673232126,16.358601750437693
2024-01-23 20:00:00,3.0,15.0,21.784965462267753,13.167801328285243,14.864261447290474
2024-01-23 21:00:00,1.0,29.0,25.932394287158374,18.703316927758657,19.823694648978844
2024-01-23 22:00:00,1.0,36.0,28.552858187191703,21.388320602765017,22.01175765720029
2024-01-23 23:00:00,1.0,42.0,30.94669675621175,25.85714883119768,24.26617511774008
2024-01-24 00:00:00,3.0,33.0,29.23446783614218,22.042786450163597,22.06760523680219
2024-01-24 01:00:00,11.0,9.0,20.987975580343548,16.655135942789055,17.53068411341825
2024-01-24 02:00:00,13.0,2.0,18.1758899621699,16.52745443635212,17.215114750210077
2024-01-24 03:00:00,12.0,1.0,15.781504771094795,16.652286826850506,17.532092035291367
2024-01-24 04:00:00,18.0,1.0,13.52320748029787,14.683087877525221,16.95189389402238
2024-01-24 05:00:00,3.0,1.0,9.639124410330957,13.318875266233384,14.362846743786847
2024-01-24 06:00:00,1.0,1.0,10.077488442517126,13.58007614171994,12.454907131107863
2024-01-24 07:00:00,1.0,1.0,7.986478712950813,8.379484360976518,7.942837444945937
2024-01-24 08:00:00,2.0,2.0,8.885293084935952,8.218500087337064,7.5883040310651
2024-01-24 09:00:00,3.0,3.0,13.6013609498435,9.658679968009048,9.890904662276704
2024-01-24 10:00:00,1.0,12.0,17.90889625477702,15.699333346756895,14.698216906716901
2024-01-24 11:00:00,3.0,23.0,27.02517412674835,23.403396716774512,21.17615319225123
2024-01-24 12:00:00,10.0,35.0,34.38661052424462,28.86130858628162,28.299722588982938
2024-01-24 13:00:00,17.0,41.0,38.483810209799394,32.725108956035974,32.6404353966329
