year,1,2,3,4,5,6,7,8,9,10,11,12
2020,0.5376344086021506,0.7183908045977011,0.8064516129032258,1.5277777777777777,0.2688172043010753,0.6944444444444444,0.8064516129032258,0.2688172043010753,0.4166666666666667,0.9408602150537635,8.194444444444445,0.9408602150537635
2021,9.274193548387096,3.422619047619048,1.0752688172043012,4.166666666666666,10.75268817204301,0.5555555555555556,5.913978494623656,0.5376344086021506,0.4166666666666667,0.5376344086021506,0.8333333333333334,0.9408602150537635
2022,0.2688172043010753,0.2976190476190476,0.8064516129032258,13.333333333333334,10.21505376344086,2.083333333333333,0.5376344086021506,0.5376344086021506,7.083333333333333,0.5376344086021506,16.38888888888889,1.3440860215053763
2023,0.5376344086021506,1.1904761904761905,0.8064516129032258,0.8333333333333334,1.0752688172043012,7.222222222222221,2.0161290322580645,0.9408602150537635,0.1388888888888889,0.8064516129032258,1.1111111111111112,4.301075268817205
2024,17.20430107526882,0.5747126436781609,0.4032258064516129,4.722222222222222,2.4193548387096775,12.222222222222221,4.301075268817205,0.6720430107526881,1.25,1.0752688172043012,1.6666666666666667,0.8064516129032258
2025,1.0752688172043012,1.3392857142857142,5.510752688172043,2.361111111111111,8.198924731182796,4.444444444444445,13.440860215053762,1.881720430107527,1.25,0.8064516129032258,10.416666666666668,0.9408602150537635
