window_idx,start,end,n_hours,observed_mean,observed_p90,observed_max,central_mae,prelim_coverage,prelim_mean_width,prelim_mean_interval_score,calibrated_coverage,calibrated_mean_width,calibrated_mean_interval_score,passes_high_o3_filter,distance_to_target_interval_score,coverage_abs_error
66,2024-06-25 00:00:00,2024-07-01 23:00:00,168,58.92857142857143,86.0,101.0,10.402071890796014,0.7777777777777778,30.717361853942577,47.67657930462764,0.8154761904761905,32.460871424039745,47.586106992130134,True,1.3770535547285547,0.015476190476190421
