target_timestamp,y_true,y_pred_baseline_seasonal_naive,y_pred_linear_regression,y_pred_lightgbm,y_pred_catboost
2024-01-19 12:00:00,35.0,58.0,42.04182476641564,47.26055104055224,44.398315922943915
2024-01-19 13:00:00,39.0,55.0,45.55316183800626,46.640655498860426,45.27536444587458
2024-01-19 14:00:00,28.0,61.0,47.67575222263585,49.15262678070306,49.143368031918364
2024-01-19 15:00:00,16.0,61.0,49.41417045934368,51.80995295015858,50.22678049790954
2024-01-19 16:00:00,20.0,53.0,43.96231525342746,42.56598122762311,41.12252463415665
2024-01-19 17:00:00,31.0,45.0,42.43613903942262,34.1312361926811,33.57065188539247
2024-01-19 18:00:00,35.0,28.0,32.185133330657614,25.331695972179684,26.99873797881594
2024-01-19 19:00:00,34.0,19.0,21.996574706077155,15.63478290837433,14.030442210892883
2024-01-19 20:00:00,11.0,16.0,23.800145115565382,16.47635867987191,14.982463966280452
2024-01-19 21:00:00,10.0,14.0,27.10400111082634,23.77470693243605,20.33889360456343
2024-01-19 22:00:00,27.0,34.0,30.74881115161235,28.761169495325515,25.108819889699564
2024-01-19 23:00:00,38.0,41.0,30.424740703660333,31.808501899775358,28.38900595391501
2024-01-20 00:00:00,51.0,40.0,22.6027536378138,19.268476955316295,21.77211926107562
2024-01-20 01:00:00,42.0,34.0,23.955588985704146,20.866393101830667,23.464938508221973
2024-01-20 02:00:00,32.0,31.0,32.05334639518276,31.81191056677597,32.60566985669403
2024-01-20 03:00:00,34.0,41.0,37.465184966202486,39.80282186095179,39.421865149915746
2024-01-20 04:00:00,18.0,52.0,44.525604390462114,47.1110055544815,46.79282354644389
2024-01-20 05:00:00,16.0,52.0,35.7681637271263,39.86244941370242,41.88953264427664
2024-01-20 06:00:00,17.0,52.0,31.975806910574697,36.20212065516537,33.93781039473426
2024-01-20 07:00:00,20.0,43.0,33.58754607947236,30.76482457096698,30.121377624085397
2024-01-20 08:00:00,14.0,32.0,24.05815163819642,21.66070752495255,20.46789412329899
2024-01-20 09:00:00,31.0,33.0,27.73990492673702,25.108525646812474,23.32843130743743
2024-01-20 10:00:00,45.0,34.0,33.124207526725044,34.423699404568886,30.780742594581113
2024-01-20 11:00:00,44.0,37.0,38.04174824708014,41.13533661012244,41.20956412026528
2024-01-20 12:00:00,51.0,35.0,37.717874379459026,40.56427539160934,41.302442724453485
2024-01-20 13:00:00,68.0,39.0,48.83296765447342,50.20241775627461,48.02986077310945
2024-01-20 14:00:00,71.0,28.0,50.74212073443548,55.39073034459832,55.10045498416244
2024-01-20 15:00:00,74.0,16.0,44.981405103794096,52.84037572948753,53.14620382811656
2024-01-20 16:00:00,72.0,20.0,46.30526673206893,47.49049944241093,49.241528932197674
2024-01-20 17:00:00,61.0,31.0,54.0293800757864,54.09681298141391,55.71831431204474
2024-01-20 18:00:00,43.0,35.0,51.65810583459984,50.381472300077135,49.186197372400116
2024-01-20 19:00:00,31.0,34.0,50.586580463456045,48.689635840149606,44.89262618553531
2024-01-20 20:00:00,29.0,11.0,44.66374783675653,47.30567130136638,43.75328922826227
2024-01-20 21:00:00,28.0,10.0,37.30066518697019,37.49118748616958,37.245733683537935
2024-01-20 22:00:00,21.0,27.0,33.65151204176021,34.84167615156756,30.986617086490625
2024-01-20 23:00:00,24.0,38.0,32.215752688061656,31.229539863725638,27.787428051248348
2024-01-21 00:00:00,16.0,51.0,34.92810566644445,35.184299643132825,29.857168837212527
2024-01-21 01:00:00,14.0,42.0,31.23949663282363,32.07348774627871,31.005269564016782
2024-01-21 02:00:00,35.0,32.0,24.746285678207034,27.98545897127827,27.84314638160251
2024-01-21 03:00:00,27.0,34.0,28.98808172654151,30.34060053112319,29.372945342493697
2024-01-21 04:00:00,37.0,18.0,21.885306624277685,26.306292775821202,26.335282267817675
2024-01-21 05:00:00,45.0,16.0,20.786636704733873,23.472854091645686,24.817507832599357
2024-01-21 06:00:00,38.0,17.0,33.04386303940057,36.023859117745765,32.329194777002584
2024-01-21 07:00:00,29.0,20.0,26.93978974668662,28.012484629651947,28.18826285194457
2024-01-21 08:00:00,29.0,14.0,32.59110602314631,32.26346543331651,28.07859537821411
2024-01-21 09:00:00,26.0,31.0,40.922287858817576,41.760751257979926,38.51964960399655
2024-01-21 10:00:00,43.0,45.0,42.23449201264893,45.34038910604358,42.57171625665615
2024-01-21 11:00:00,50.0,44.0,40.62114558437518,48.93566770789015,46.08046161875173
2024-01-21 12:00:00,63.0,51.0,44.8871437415601,50.505523138756566,46.61763362627055
2024-01-21 13:00:00,58.0,68.0,48.02501202091804,54.70541724954455,52.16466020046144
2024-01-21 14:00:00,57.0,71.0,58.22770664429591,60.78055835226536,57.08368997636447
2024-01-21 15:00:00,60.0,74.0,58.7060549940837,61.85378423820151,59.477921587915084
2024-01-21 16:00:00,57.0,72.0,64.89495664196477,65.26437331312708,61.99303880520823
2024-01-21 17:00:00,62.0,61.0,57.30590919596907,55.12548676786036,54.87437488116285
2024-01-21 18:00:00,51.0,43.0,50.10043346217112,45.24279427526527,46.21788490463947
2024-01-21 19:00:00,25.0,31.0,46.93880486762584,41.48285464508444,39.20025976582096
2024-01-21 20:00:00,16.0,29.0,39.67846614352368,39.74042123692712,36.938235010400014
2024-01-21 21:00:00,27.0,28.0,39.93464196637786,44.47566963651116,42.04982963944251
2024-01-21 22:00:00,35.0,21.0,33.802769582024155,34.364279698299804,35.667251501418484
2024-01-21 23:00:00,31.0,24.0,23.524577999038645,27.024847232303376,24.483326471966777
2024-01-22 00:00:00,32.0,16.0,15.985843814986293,22.431982884376822,21.142848980644146
2024-01-22 01:00:00,34.0,14.0,21.864804950690633,24.66428506809883,26.139301476359467
2024-01-22 02:00:00,43.0,35.0,26.603121287439514,32.07645865718877,31.889117091952183
2024-01-22 03:00:00,43.0,27.0,22.405148661877245,30.932554749801703,30.86385369820127
2024-01-22 04:00:00,40.0,37.0,22.19024320967801,29.546958631050583,31.10604065244881
2024-01-22 05:00:00,26.0,45.0,24.51870055355981,31.78628262941609,31.55910607747647
2024-01-22 06:00:00,30.0,38.0,28.659474498339556,29.662701636409043,29.771861853039898
2024-01-22 07:00:00,6.0,29.0,27.5839120916836,21.353145100274165,21.795493204272805
2024-01-22 08:00:00,1.0,29.0,27.46070120378579,18.65149727490742,17.440094857392165
2024-01-22 09:00:00,15.0,26.0,22.806270691611093,18.25438862451006,17.154773654696662
2024-01-22 10:00:00,11.0,43.0,34.515141296310716,30.906645678373017,29.08741322634649
2024-01-22 11:00:00,30.0,50.0,27.412039554057372,31.579618251186815,29.09833179423731
2024-01-22 12:00:00,37.0,63.0,35.159464863169745,33.64057921133447,35.61349283771668
2024-01-22 13:00:00,39.0,58.0,44.316433766986336,41.78648244441549,43.46702791956276
2024-01-22 14:00:00,39.0,57.0,41.101870590091885,42.66383474798524,42.10415165233143
2024-01-22 15:00:00,52.0,60.0,52.24088337862267,48.76730357349701,49.4725101349041
2024-01-22 16:00:00,41.0,57.0,50.77848194968195,47.27543861315652,43.87518733018255
2024-01-22 17:00:00,20.0,62.0,47.818734257529506,39.73344121161505,39.029071611720504
2024-01-22 18:00:00,12.0,51.0,39.12011824933582,27.30322889830912,25.947147161367777
2024-01-22 19:00:00,15.0,25.0,37.280416881234544,29.37058830771824,27.30330868360682
2024-01-22 20:00:00,15.0,16.0,25.01886151130833,22.247917204268944,21.386966469992473
2024-01-22 21:00:00,29.0,27.0,17.532321931354623,16.285553050719955,15.160289472166198
2024-01-22 22:00:00,36.0,35.0,14.274313387182758,14.949304499135003,13.397656050870616
2024-01-22 23:00:00,42.0,31.0,17.987960171438154,19.85585244556236,15.473761912916334
2024-01-23 00:00:00,33.0,32.0,18.457640388704558,19.729222491652116,17.452938430960643
2024-01-23 01:00:00,9.0,34.0,24.725273803125535,25.553878588379938,26.310354525691622
2024-01-23 02:00:00,2.0,43.0,30.242529067561467,34.732517576432016,33.0288552248714
2024-01-23 03:00:00,1.0,43.0,29.057163806927058,35.81575067869089,37.80198435076994
2024-01-23 04:00:00,1.0,40.0,22.879224060685775,31.993493046767945,31.479916771394883
2024-01-23 05:00:00,1.0,26.0,10.2971960851857,17.59096746957815,18.543790267279185
2024-01-23 06:00:00,1.0,30.0,10.665164299911147,8.480336527734645,10.52294216097383
2024-01-23 07:00:00,1.0,6.0,6.47335871059127,3.122946821403458,3.455387739823472
2024-01-23 08:00:00,2.0,1.0,9.554354495837245,3.5833487875334455,2.3020334721133153
2024-01-23 09:00:00,3.0,15.0,16.35850981969763,4.48717308466185,5.315317608176073
2024-01-23 10:00:00,12.0,11.0,19.845867794533795,11.03424913562322,11.035987940558567
2024-01-23 11:00:00,23.0,30.0,24.900590532822207,19.429320094667894,18.867098480718873
2024-01-23 12:00:00,35.0,37.0,29.386192508703964,26.007603264029772,26.722961209953347
2024-01-23 13:00:00,41.0,39.0,29.00522798694876,31.505195475747378,29.48892506307159
2024-01-23 14:00:00,53.0,39.0,33.180855072684366,33.69591502470198,33.894257813131574
2024-01-23 15:00:00,57.0,52.0,39.55121120362439,44.48736669324505,42.268186864119684
2024-01-23 16:00:00,49.0,41.0,41.70504271924139,41.433239996125,38.98046511938586
2024-01-23 17:00:00,35.0,20.0,40.27353342019114,36.36195613813403,33.84333465571185
2024-01-23 18:00:00,26.0,12.0,41.55769475625388,34.228712817437334,31.252298711420273
2024-01-23 19:00:00,7.0,15.0,36.575752128990565,30.233025620466524,27.502117785083417
2024-01-23 20:00:00,3.0,15.0,28.68394255534931,24.982983297932968,23.400688202124417
2024-01-23 21:00:00,1.0,29.0,24.613778468439865,22.225361262700698,20.69729511433264
2024-01-23 22:00:00,1.0,36.0,22.996860839053515,22.53587839718952,19.552654260105058
2024-01-23 23:00:00,1.0,42.0,14.476331607878762,16.494141519504613,14.93102212726949
2024-01-24 00:00:00,3.0,33.0,14.880479688389173,13.70893286843073,13.045625714487247
2024-01-24 01:00:00,11.0,9.0,9.96378899583221,9.250583599681537,10.39975368184993
2024-01-24 02:00:00,13.0,2.0,9.261009509912626,9.884670654204543,10.791997424699101
2024-01-24 03:00:00,12.0,1.0,7.421486890436142,9.723227950761622,11.281859334423974
2024-01-24 04:00:00,18.0,1.0,6.93845187518037,12.11639226800773,11.454529872462892
2024-01-24 05:00:00,3.0,1.0,8.906897303808037,14.195986770337758,12.913449669657385
2024-01-24 06:00:00,1.0,1.0,9.382374636067965,12.432019899643443,11.685485775878224
2024-01-24 07:00:00,1.0,1.0,6.6797898045250435,6.962912215099873,5.523148242494287
2024-01-24 08:00:00,2.0,2.0,11.660449632269746,8.519404659161333,6.644127540593274
2024-01-24 09:00:00,3.0,3.0,7.861558618666244,5.743174814667232,5.413280254474785
2024-01-24 10:00:00,1.0,12.0,12.836481472317764,10.981374972472933,9.26199570595736
2024-01-24 11:00:00,3.0,23.0,20.998516431262566,18.66595627196082,17.727912444743083
2024-01-24 12:00:00,10.0,35.0,27.104612572100052,23.517464455845598,23.04128809513054
2024-01-24 13:00:00,17.0,41.0,30.12694197745561,31.26753877735102,28.59476836797825
