horizon,origin_timestamp,target_timestamp,split,y,target_is_missing,o3_at_origin,o3_lag_1h,o3_lag_2h,o3_lag_3h,o3_lag_6h,o3_lag_12h,o3_roll_mean_6h,o3_roll_std_6h,o3_roll_mean_24h,o3_roll_std_24h,o3_roll_max_24h,o3_roll_missing_ratio_24h,o3_prev_day_same_hour,o3_target_lag_48h,target_hour,target_dayofweek,target_month,target_is_weekend,target_hour_sin,target_hour_cos,target_dayofweek_sin,target_dayofweek_cos,target_month_zero_based,target_month_sin,target_month_cos
1,2020-01-08 04:00:00,2020-01-08 05:00:00,train,1.0,0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,0.0,6.708333333333333,7.049385829964898,23.0,0.0,23.0,23.0,5,2,1,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 05:00:00,2020-01-08 06:00:00,train,1.0,0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,5.791666666666667,6.220437330261425,21.0,0.0,10.0,13.0,6,2,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 06:00:00,2020-01-08 07:00:00,train,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.416666666666667,6.226986616240661,21.0,0.0,6.0,3.0,7,2,1,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 07:00:00,2020-01-08 08:00:00,train,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.208333333333333,6.289944816697615,21.0,0.0,11.0,18.0,8,2,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 08:00:00,2020-01-08 09:00:00,train,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.791666666666667,6.220437330261425,21.0,0.0,10.0,12.0,9,2,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 09:00:00,2020-01-08 10:00:00,train,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.416666666666667,6.1638262161735335,21.0,0.0,14.0,30.0,10,2,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 10:00:00,2020-01-08 11:00:00,train,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.875,5.848169538968708,21.0,0.0,6.0,42.0,11,2,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 11:00:00,2020-01-08 12:00:00,train,5.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,0.40824829046323624,3.7083333333333335,5.841970830841723,21.0,0.0,7.0,52.0,12,2,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 12:00:00,2020-01-08 13:00:00,train,15.0,0,5.0,2.0,1.0,1.0,1.0,1.0,1.8333333333333333,1.60208197875956,3.625,5.8071357902976795,21.0,0.0,10.0,37.0,13,2,1,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 13:00:00,2020-01-08 14:00:00,train,26.0,0,15.0,5.0,2.0,1.0,1.0,1.0,4.166666666666667,5.52871293039041,3.8333333333333335,6.126681963678032,21.0,0.0,21.0,47.0,14,2,1,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 14:00:00,2020-01-08 15:00:00,train,31.0,0,26.0,15.0,5.0,2.0,1.0,1.0,8.333333333333334,10.152175464730014,4.041666666666667,6.785400995274074,26.0,0.0,20.0,58.0,15,2,1,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 15:00:00,2020-01-08 16:00:00,train,32.0,0,31.0,26.0,15.0,5.0,1.0,1.0,13.333333333333334,12.847827313077724,4.5,8.145417490034275,31.0,0.0,10.0,49.0,16,2,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 16:00:00,2020-01-08 17:00:00,train,14.0,0,32.0,31.0,26.0,15.0,1.0,1.0,18.5,13.126309458488294,5.416666666666667,9.850697025290023,32.0,0.0,2.0,20.0,17,2,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 17:00:00,2020-01-08 18:00:00,train,5.0,0,14.0,32.0,31.0,26.0,2.0,1.0,20.5,10.821275340734992,5.916666666666667,9.973515653607476,32.0,0.0,1.0,9.0,18,2,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 18:00:00,2020-01-08 19:00:00,train,2.0,0,5.0,14.0,32.0,31.0,5.0,1.0,20.5,10.821275340734992,6.083333333333333,9.921065277069987,32.0,0.0,1.0,5.0,19,2,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 19:00:00,2020-01-08 20:00:00,train,1.0,0,2.0,5.0,14.0,32.0,15.0,1.0,18.333333333333332,13.18585100274783,6.125,9.9008673313525,32.0,0.0,1.0,1.0,20,2,1,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 20:00:00,2020-01-08 21:00:00,train,1.0,0,1.0,2.0,5.0,14.0,26.0,1.0,14.166666666666666,14.190372323045862,6.125,9.9008673313525,32.0,0.0,1.0,1.0,21,2,1,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 21:00:00,2020-01-08 22:00:00,train,1.0,0,1.0,1.0,2.0,5.0,31.0,1.0,9.166666666666666,12.221565638929656,6.125,9.9008673313525,32.0,0.0,1.0,1.0,22,2,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 22:00:00,2020-01-08 23:00:00,train,1.0,0,1.0,1.0,1.0,2.0,32.0,1.0,4.0,5.138093031465998,6.125,9.9008673313525,32.0,0.0,1.0,2.0,23,2,1,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-08 23:00:00,2020-01-09 00:00:00,train,1.0,0,1.0,1.0,1.0,1.0,14.0,2.0,1.8333333333333333,1.6020819787595606,6.125,9.9008673313525,32.0,0.0,1.0,3.0,0,3,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-09 00:00:00,2020-01-09 01:00:00,train,1.0,0,1.0,1.0,1.0,1.0,5.0,5.0,1.1666666666666667,0.4082482904632416,6.125,9.9008673313525,32.0,0.0,1.0,2.0,1,3,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-09 01:00:00,2020-01-09 02:00:00,train,1.0,0,1.0,1.0,1.0,1.0,2.0,15.0,1.0,0.0,6.125,9.9008673313525,32.0,0.0,1.0,1.0,2,3,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-09 02:00:00,2020-01-09 03:00:00,train,1.0,0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,0.0,6.125,9.9008673313525,32.0,0.0,1.0,12.0,3,3,1,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-09 03:00:00,2020-01-09 04:00:00,train,1.0,0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,0.0,6.125,9.9008673313525,32.0,0.0,1.0,27.0,4,3,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-09 04:00:00,2020-01-09 05:00:00,train,1.0,0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,0.0,6.125,9.9008673313525,32.0,0.0,1.0,23.0,5,3,1,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-09 05:00:00,2020-01-09 06:00:00,train,1.0,0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,0.0,6.125,9.9008673313525,32.0,0.0,1.0,10.0,6,3,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-09 06:00:00,2020-01-09 07:00:00,train,1.0,0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,6.125,9.9008673313525,32.0,0.0,1.0,6.0,7,3,1,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-09 07:00:00,2020-01-09 08:00:00,train,1.0,0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,6.125,9.9008673313525,32.0,0.0,1.0,11.0,8,3,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0.0,1.0
