target_timestamp,y_true,y_pred_baseline_seasonal_naive,y_pred_linear_regression,y_pred_lightgbm,y_pred_catboost
2024-01-21 02:00:00,35.0,32.0,15.095651888121836,15.235719250696263,15.860516663057144
2024-01-21 03:00:00,27.0,34.0,37.49736563035068,35.46459860460688,34.97721580240623
2024-01-21 04:00:00,37.0,18.0,25.005318866068613,27.564965830150403,28.012297626688515
2024-01-21 05:00:00,45.0,16.0,37.83034083282543,36.24745213269253,36.23981220617697
2024-01-21 06:00:00,38.0,17.0,44.87128743062209,41.82627226741248,42.42941838874516
2024-01-21 07:00:00,29.0,20.0,37.19823764683114,33.01647373323006,31.452890637898136
2024-01-21 08:00:00,29.0,14.0,29.454719580623248,25.885330835704252,27.177823773866837
2024-01-21 09:00:00,26.0,31.0,32.10065164647422,34.95718606741982,33.145151314404586
2024-01-21 10:00:00,43.0,45.0,29.931094673902237,34.529490882700316,33.181300806731564
2024-01-21 11:00:00,50.0,44.0,48.73464895980295,48.328201249173155,48.43380993840863
2024-01-21 12:00:00,63.0,51.0,52.83225814613582,53.9947867516409,53.52495269167702
2024-01-21 13:00:00,58.0,68.0,66.591383870774,65.38092533298044,64.76963342440251
2024-01-21 14:00:00,57.0,71.0,58.34948543189975,61.52641098989257,61.49651747284943
2024-01-21 15:00:00,60.0,74.0,56.49984704970413,60.44290062840593,58.3506320621636
2024-01-21 16:00:00,57.0,72.0,58.81719830479242,58.578783623732214,56.57086666808379
2024-01-21 17:00:00,62.0,61.0,53.69372377362684,52.85521638467833,51.79444300300863
2024-01-21 18:00:00,51.0,43.0,57.94431280615474,56.641761521113885,55.80994567879545
2024-01-21 19:00:00,25.0,31.0,45.0583820626811,45.36160945503937,46.188585494699055
2024-01-21 20:00:00,16.0,29.0,20.672595881488384,22.275990200769517,21.62166404809225
2024-01-21 21:00:00,27.0,28.0,16.61173174710243,16.24095667340512,16.738992092523677
2024-01-21 22:00:00,35.0,21.0,29.758738078560064,28.05910124263512,27.040542154610264
2024-01-21 23:00:00,31.0,24.0,35.490197709946145,34.202621357153866,33.766700915166915
2024-01-22 00:00:00,32.0,16.0,28.043516076034166,30.432635953940963,30.869763142614392
2024-01-22 01:00:00,34.0,14.0,29.094053216717246,32.6502824033856,31.98067594633229
2024-01-22 02:00:00,43.0,35.0,31.730564753846377,32.78948047305199,33.066532386255034
2024-01-22 03:00:00,43.0,27.0,40.361190413840944,42.15324305488829,42.22319259619857
2024-01-22 04:00:00,40.0,37.0,38.25881653199662,41.09427849206744,41.65307115379563
2024-01-22 05:00:00,26.0,45.0,35.81475173979128,35.416769662855415,35.823283605742716
2024-01-22 06:00:00,30.0,38.0,21.971658670860858,17.431821063035162,19.488599932298627
2024-01-22 07:00:00,6.0,29.0,29.590703620631906,17.784214846749617,20.30480121922088
2024-01-22 08:00:00,1.0,29.0,5.918890137872232,6.5156342097637845,5.608948659515804
2024-01-22 09:00:00,15.0,26.0,7.531299463645638,4.758645448663274,7.309020495320631
2024-01-22 10:00:00,11.0,43.0,23.67547219050561,28.38877435476717,25.39341449406339
2024-01-22 11:00:00,30.0,50.0,17.036136491874228,19.329453924195544,20.100573278183493
2024-01-22 12:00:00,37.0,63.0,38.86275981618476,37.36610112333206,36.97356381224013
2024-01-22 13:00:00,39.0,58.0,42.39222539638777,42.01325261125548,42.26519970248918
2024-01-22 14:00:00,39.0,57.0,43.18326326759559,43.819218869863924,43.251729273137265
2024-01-22 15:00:00,52.0,60.0,41.61704666598713,41.69414212864135,41.471304896584
2024-01-22 16:00:00,41.0,57.0,53.91298542267401,47.65828071118888,49.485619237453605
2024-01-22 17:00:00,20.0,62.0,38.547234261975326,37.57462155154904,36.615838097106185
2024-01-22 18:00:00,12.0,51.0,18.33505172914938,14.342469305025732,14.551359627956167
2024-01-22 19:00:00,15.0,25.0,12.299071423654166,9.476846698811082,9.203067508694616
2024-01-22 20:00:00,15.0,16.0,17.205512413650585,13.697415844356616,13.935899717449885
2024-01-22 21:00:00,29.0,27.0,16.959234232907647,13.971319283265716,14.660419157809848
2024-01-22 22:00:00,36.0,35.0,30.332780665289214,28.500585316071707,28.22792353264331
2024-01-22 23:00:00,42.0,31.0,34.70197455170711,34.608103016443955,33.58350287493898
2024-01-23 00:00:00,33.0,32.0,39.176348247577494,41.45533226922028,41.3927323740871
2024-01-23 01:00:00,9.0,34.0,27.984787071857102,32.12191977439473,31.021523536723095
2024-01-23 02:00:00,2.0,43.0,5.762649812714258,10.976542440104929,11.216258383257525
2024-01-23 03:00:00,1.0,43.0,2.9994818360602054,4.437765483697139,4.723916174671466
2024-01-23 04:00:00,1.0,40.0,2.8871683643947534,3.591183151067921,4.3955799145645145
2024-01-23 05:00:00,1.0,26.0,3.8195035356621005,3.0054655837136695,3.1701270930068617
2024-01-23 06:00:00,1.0,30.0,5.090928031563024,1.6018649091012187,1.036833251944607
2024-01-23 07:00:00,1.0,6.0,4.697823352343711,0.8142056805346439,-1.1774497326192588
2024-01-23 08:00:00,2.0,1.0,5.17932600771659,1.8958451152836318,0.7551871432695236
2024-01-23 09:00:00,3.0,15.0,7.155013278286084,3.83575261549749,3.7162358863422043
2024-01-23 10:00:00,12.0,11.0,8.179254541111163,8.414121700222315,8.40943117871317
2024-01-23 11:00:00,23.0,30.0,18.259971139647025,21.212155355388777,20.352582159519955
2024-01-23 12:00:00,35.0,37.0,28.42161384026561,29.346685844709064,30.051364204571748
2024-01-23 13:00:00,41.0,39.0,39.086028622189744,38.40403949892056,38.17452800605373
2024-01-23 14:00:00,53.0,39.0,43.73150439687055,44.8493678992979,44.01438816295222
2024-01-23 15:00:00,57.0,52.0,55.365081508848476,55.55296436688136,54.1733975793489
2024-01-23 16:00:00,49.0,41.0,55.65427642594071,52.76365056540855,51.98786418218491
2024-01-23 17:00:00,35.0,20.0,45.06799077789402,40.72503961919229,40.92421379011372
2024-01-23 18:00:00,26.0,12.0,30.738998275786713,26.653176647407754,25.776208885251634
2024-01-23 19:00:00,7.0,15.0,23.031693623055197,18.631058187986874,21.95050920351081
2024-01-23 20:00:00,3.0,15.0,4.952409288217694,7.675748657389234,7.033938220103977
2024-01-23 21:00:00,1.0,29.0,5.35031065455366,5.738578836417651,5.44751957528274
2024-01-23 22:00:00,1.0,36.0,4.130765815247742,2.8378967999189375,3.7673797699793425
2024-01-23 23:00:00,1.0,42.0,4.043833050262727,3.099748085233063,3.9353999585437265
2024-01-24 00:00:00,3.0,33.0,3.401410212732742,3.3160437483067917,3.588271955718561
2024-01-24 01:00:00,11.0,9.0,3.8560829144340047,7.195428753628557,5.838153370458642
2024-01-24 02:00:00,13.0,2.0,11.853294535045382,13.979820695418093,14.628472136682007
2024-01-24 03:00:00,12.0,1.0,12.036015246932475,13.73370731321853,14.504814820035822
2024-01-24 04:00:00,18.0,1.0,10.67246033976246,13.621399948196979,13.83053458022426
2024-01-24 05:00:00,3.0,1.0,17.262437474787404,17.43396025326722,16.785484314054827
2024-01-24 06:00:00,1.0,1.0,1.6340387899255262,3.1757389961706695,2.1170817035032456
2024-01-24 07:00:00,1.0,1.0,2.8142571953186035,0.5605074643843301,-0.5763674778695105
2024-01-24 08:00:00,2.0,2.0,4.206378536889609,1.5483286213967635,1.5842659158060997
2024-01-24 09:00:00,3.0,3.0,6.553759702687657,3.9360427779924487,4.780725307854745
2024-01-24 10:00:00,1.0,12.0,8.208383748174889,8.022172007651468,9.161638354959862
2024-01-24 11:00:00,3.0,23.0,6.990175889835001,3.744603511783194,6.065883583739819
2024-01-24 12:00:00,10.0,35.0,10.378612817871925,8.538421354911652,8.92515529534181
2024-01-24 13:00:00,17.0,41.0,17.310818316356535,19.476047154249382,17.48560266058892
